# G-code interpreter output — auto-generated by gcode_interpreter.py
# Units: X/Y/Z in mm | Toolhead_Speed in mm/min | Extrusion_Length in mm | Extrusion_Speed in mm/min
X,Y,Z,QX,QY,QZ,QW,Toolhead_Speed_mm_per_min,Extrusion_Length_mm,Extrusion_Speed_mm_per_min,Move_Type,Segment_ID,GCode_Line
32.9910,5.1250,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.272390,33.868312,extrusion,3,107
35.3710,5.5290,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.272530,33.868043,extrusion,3,108
37.7010,6.1670,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.272730,33.868706,extrusion,3,109
39.9540,7.0320,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.272450,33.867930,extrusion,3,110
42.1120,8.1140,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.272530,33.867834,extrusion,3,111
43.8730,9.2110,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.234230,33.868885,extrusion,3,112
45.7960,10.6710,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.272580,33.868699,extrusion,3,113
47.5650,12.3130,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.272480,33.867906,extrusion,3,114
49.1630,14.1210,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.272410,33.868093,extrusion,3,115
50.5750,16.0790,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.272530,33.868357,extrusion,3,116
51.7870,18.1670,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.272560,33.868657,extrusion,3,117
52.7860,20.3640,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.272470,33.868742,extrusion,3,118
53.5640,22.6490,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.272510,33.868775,extrusion,3,119
54.1120,25.0000,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.272530,33.868366,extrusion,3,120
54.4240,27.3760,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.270540,33.868341,extrusion,3,121
54.5030,29.5280,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.243110,33.867986,extrusion,3,122
54.3660,31.9440,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.273190,33.868192,extrusion,3,123
53.9920,34.3270,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.272320,33.868257,extrusion,3,124
53.3850,36.6630,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.272480,33.868430,extrusion,3,125
52.5490,38.9280,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.272570,33.868641,extrusion,3,126
51.4930,41.0990,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.272550,33.868318,extrusion,3,127
50.2290,43.1550,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.272470,33.868678,extrusion,3,128
48.7670,45.0760,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.272530,33.867843,extrusion,3,129
47.1230,46.8430,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.272470,33.868117,extrusion,3,130
45.3130,48.4390,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.272430,33.868113,extrusion,3,131
43.3530,49.8490,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.272580,33.868202,extrusion,3,132
41.2640,51.0570,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.272430,33.868494,extrusion,3,133
39.0660,52.0540,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.272480,33.868813,extrusion,3,134
36.7800,52.8290,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.272500,33.867788,extrusion,3,135
34.4210,53.3750,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.273360,33.868533,extrusion,3,136
32.0280,53.6850,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.272410,33.867858,extrusion,3,137
29.6160,53.7560,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.272420,33.868414,extrusion,3,138
27.2100,53.5890,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.272280,33.868638,extrusion,3,139
24.8300,53.1850,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.272530,33.868043,extrusion,3,140
22.5000,52.5470,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.272730,33.868706,extrusion,3,141
20.2460,51.6830,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.272520,33.868556,extrusion,3,142
18.0890,50.6000,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.272480,33.867869,extrusion,3,143
16.3280,49.5030,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.234230,33.868885,extrusion,3,144
14.4050,48.0440,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.272510,33.868481,extrusion,3,145
12.6350,46.4020,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.272570,33.868807,extrusion,3,146
11.0370,44.5930,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.272500,33.868764,extrusion,3,147
9.6250,42.6350,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.272530,33.868357,extrusion,3,148
8.4140,40.5480,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.272400,33.867949,extrusion,3,149
7.4140,38.3500,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.272620,33.868803,extrusion,3,150
6.6370,36.0650,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.272470,33.868323,extrusion,3,151
6.0890,33.7140,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.272530,33.868366,extrusion,3,152
5.7760,31.3380,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.270550,33.867750,extrusion,3,153
5.6970,29.1870,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.243000,33.868379,extrusion,3,154
5.8340,26.7710,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.273190,33.868192,extrusion,3,155
6.2080,24.3880,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.272320,33.868257,extrusion,3,156
6.8160,22.0510,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.272620,33.868719,extrusion,3,157
